text@via1992m	@via1992m	98.799	100.75	#нрзб# это уголь уголь сделал своё дело
text@via1992m	@via1992m	118.599	120.387	Скажи / а ты фаталистка?
text@via1992m	@via1992m	125.962	149.4	А.. / если не про смерть щас говорить? А про / вот это вот знаешь / понятие судьбы // Многие люди списывают все свои э.. нежелания действовать и что-то ещё / мы даже с ребятами недавно спорили на этот счёт // Что судьба / это такой отмаз э.. для своих действий / которые ты можешь на самом деле спровоцировать // Ты просто сидишь ленишься / ну вот у меня не получается / значит судьба // а на самом деле ты просто не хочешь нихера делать
text@via1992m	@via1992m	195.811	196.011	да
text@via1992m	@via1992m	207.142	212.912	Не / я вообще не трещу / потому что я понимаю / как буддисты мыслят / если ты родился трактористом Васей / значит и будь трактористом Васей 
text@via1992m	@via1992m	248.309	251.022	Ну это не получается распылением на разные сферы творчества? 
text@via1992m	@via1992m	277.012	278.212	Ну / я работаю на радио ещё
text@via1992m	@via1992m	283.462	287.587	Почему? Я хочу быть самым классным ведущим / но не радиостанцию / это немножечко не конечная точка
text@via1992m	@via1992m	287.968	298.237	А... в.. я тебе объясню свою политику э.. // Радио / да / радио / и то что я делаю сейчас / в принципе одно из другого вытекает / а SMM и диджеинг не совсем.
words@kvd1994f	@kvd1994f	1.044	1.247	Слушай
words@kvd1994f	@kvd1994f	1.247	1.45	/
words@kvd1994f	@kvd1994f	1.45	1.653	/
words@kvd1994f	@kvd1994f	1.653	1.856	Не
words@kvd1994f	@kvd1994f	1.856	2.059	/
words@kvd1994f	@kvd1994f	2.059	2.262	у
words@kvd1994f	@kvd1994f	2.262	2.465	меня
words@kvd1994f	@kvd1994f	2.465	2.668	был
words@kvd1994f	@kvd1994f	2.668	2.871	/
words@kvd1994f	@kvd1994f	2.871	3.074	у
words@kvd1994f	@kvd1994f	3.074	3.277	меня
words@kvd1994f	@kvd1994f	3.277	3.48	был
words@kvd1994f	@kvd1994f	3.48	3.683	/
words@kvd1994f	@kvd1994f	3.683	3.886	я
words@kvd1994f	@kvd1994f	3.886	4.089	эх
words@kvd1994f	@kvd1994f	4.089	4.292	/
words@kvd1994f	@kvd1994f	4.292	4.495	из
words@kvd1994f	@kvd1994f	4.495	4.698	тех
words@kvd1994f	@kvd1994f	4.698	4.901	людей
words@kvd1994f	@kvd1994f	4.901	5.104	которые
words@kvd1994f	@kvd1994f	5.104	5.307	когда
words@kvd1994f	@kvd1994f	5.307	5.51	говорят
words@kvd1994f	@kvd1994f	5.51	5.713	что
words@kvd1994f	@kvd1994f	5.713	5.916	/
words@kvd1994f	@kvd1994f	5.916	6.119	ты
words@kvd1994f	@kvd1994f	6.119	6.322	будешь
words@kvd1994f	@kvd1994f	6.322	6.525	вспоминать
words@kvd1994f	@kvd1994f	6.525	6.728	школу
words@kvd1994f	@kvd1994f	6.728	6.931	/
words@kvd1994f	@kvd1994f	6.931	7.134	как
words@kvd1994f	@kvd1994f	7.134	7.337	лучший
words@kvd1994f	@kvd1994f	7.337	7.54	период
words@kvd1994f	@kvd1994f	7.54	7.743	своей
words@kvd1994f	@kvd1994f	7.743	7.946	жизни
words@kvd1994f	@kvd1994f	7.946	8.149	/
words@kvd1994f	@kvd1994f	8.149	8.352	/
words@kvd1994f	@kvd1994f	8.352	8.555	мне
words@kvd1994f	@kvd1994f	8.555	8.758	хочется
words@kvd1994f	@kvd1994f	8.758	8.961	подойти
words@kvd1994f	@kvd1994f	8.961	9.164	их
words@kvd1994f	@kvd1994f	9.164	9.367	/
words@kvd1994f	@kvd1994f	9.367	9.57	камбалой
words@kvd1994f	@kvd1994f	9.57	9.773	по
words@kvd1994f	@kvd1994f	9.773	9.976	лицу
words@kvd1994f	@kvd1994f	9.976	10.179	ударить
words@kvd1994f	@kvd1994f	10.179	10.382	/
words@kvd1994f	@kvd1994f	10.382	10.585	сказать
words@kvd1994f	@kvd1994f	10.585	10.788	/
words@kvd1994f	@kvd1994f	10.788	10.991	чё
words@kvd1994f	@kvd1994f	10.991	11.194	вы
words@kvd1994f	@kvd1994f	11.194	11.412	врёте
words@kvd1994f	@kvd1994f	11.549	11.756	Вот
words@kvd1994f	@kvd1994f	11.756	11.963	школа
words@kvd1994f	@kvd1994f	11.963	12.17	/
words@kvd1994f	@kvd1994f	12.17	12.377	это
words@kvd1994f	@kvd1994f	12.377	12.584	тот
words@kvd1994f	@kvd1994f	12.584	12.791	период
words@kvd1994f	@kvd1994f	12.791	12.998	который
words@kvd1994f	@kvd1994f	12.998	13.205	я
words@kvd1994f	@kvd1994f	13.205	13.412	вообще
words@kvd1994f	@kvd1994f	13.412	13.619	не
words@kvd1994f	@kvd1994f	13.619	13.826	вспоминаю
words@kvd1994f	@kvd1994f	13.826	14.033	ни
words@kvd1994f	@kvd1994f	14.033	14.24	одн
words@kvd1994f	@kvd1994f	14.24	14.447	.
words@kvd1994f	@kvd1994f	14.447	14.654	.
words@kvd1994f	@kvd1994f	14.654	14.861	/
words@kvd1994f	@kvd1994f	14.861	15.068	ну
words@kvd1994f	@kvd1994f	15.068	15.275	то
words@kvd1994f	@kvd1994f	15.275	15.482	есть
words@kvd1994f	@kvd1994f	15.482	15.689	не
words@kvd1994f	@kvd1994f	15.689	15.896	потому
words@kvd1994f	@kvd1994f	15.896	16.103	что
words@kvd1994f	@kvd1994f	16.103	16.31	она
words@kvd1994f	@kvd1994f	16.31	16.517	была
words@kvd1994f	@kvd1994f	16.517	16.724	плохая
words@kvd1994f	@kvd1994f	16.724	16.931	/
words@kvd1994f	@kvd1994f	16.931	17.138	но
words@kvd1994f	@kvd1994f	17.138	17.345	потому
words@kvd1994f	@kvd1994f	17.345	17.552	что
words@kvd1994f	@kvd1994f	17.552	17.759	хорошего
words@kvd1994f	@kvd1994f	17.759	17.966	там
words@kvd1994f	@kvd1994f	17.966	18.173	особо
words@kvd1994f	@kvd1994f	18.173	18.38	нет
words@kvd1994f	@kvd1994f	18.38	18.587	/
words@kvd1994f	@kvd1994f	18.587	18.794	/
words@kvd1994f	@kvd1994f	18.794	19.001	То
words@kvd1994f	@kvd1994f	19.001	19.208	есть
words@kvd1994f	@kvd1994f	19.208	19.415	это
words@kvd1994f	@kvd1994f	19.415	19.622	ты
words@kvd1994f	@kvd1994f	19.622	19.829	находишься
words@kvd1994f	@kvd1994f	19.829	20.036	/
words@kvd1994f	@kvd1994f	20.036	20.243	а
words@kvd1994f	@kvd1994f	20.243	20.45	.
words@kvd1994f	@kvd1994f	20.45	20.657	.
words@kvd1994f	@kvd1994f	20.657	20.864	.
words@kvd1994f	@kvd1994f	20.864	21.071	/
words@kvd1994f	@kvd1994f	21.071	21.278	каждое
words@kvd1994f	@kvd1994f	21.278	21.485	утро
words@kvd1994f	@kvd1994f	21.485	21.692	встаёшь
words@kvd1994f	@kvd1994f	21.692	21.899	в
words@kvd1994f	@kvd1994f	21.899	22.106	хренову
words@kvd1994f	@kvd1994f	22.106	22.313	рань
words@kvd1994f	@kvd1994f	22.313	22.52	/
words@kvd1994f	@kvd1994f	22.52	22.727	ты
words@kvd1994f	@kvd1994f	22.727	22.934	в
words@kvd1994f	@kvd1994f	22.934	23.141	эту
words@kvd1994f	@kvd1994f	23.141	23.348	хренову
words@kvd1994f	@kvd1994f	23.348	23.555	рань
words@kvd1994f	@kvd1994f	23.555	23.762	куда-то
words@kvd1994f	@kvd1994f	23.762	23.969	идёшь
words@kvd1994f	@kvd1994f	23.969	24.176	/
words@kvd1994f	@kvd1994f	24.176	24.383	/
words@kvd1994f	@kvd1994f	24.383	24.59	а
words@kvd1994f	@kvd1994f	24.59	24.797	.
words@kvd1994f	@kvd1994f	24.797	25.004	.
words@kvd1994f	@kvd1994f	25.004	25.211	/
words@kvd1994f	@kvd1994f	25.211	25.418	в
words@kvd1994f	@kvd1994f	25.418	25.625	какой-то
words@kvd1994f	@kvd1994f	25.625	25.832	потенциальное
words@kvd1994f	@kvd1994f	25.832	26.039	унижение
words@kvd1994f	@kvd1994f	26.039	26.246	/
words@kvd1994f	@kvd1994f	26.246	26.453	потому
words@kvd1994f	@kvd1994f	26.453	26.66	что
words@kvd1994f	@kvd1994f	26.66	26.867	даже
words@kvd1994f	@kvd1994f	26.867	27.074	если
words@kvd1994f	@kvd1994f	27.074	27.281	у
words@kvd1994f	@kvd1994f	27.281	27.488	тебя
words@kvd1994f	@kvd1994f	27.488	27.695	самая
words@kvd1994f	@kvd1994f	27.695	27.902	классная
words@kvd1994f	@kvd1994f	27.902	28.109	школа
words@kvd1994f	@kvd1994f	28.109	28.316	на
words@kvd1994f	@kvd1994f	28.316	28.523	земле
words@kvd1994f	@kvd1994f	28.523	28.73	/
words@kvd1994f	@kvd1994f	28.73	28.937	всё
words@kvd1994f	@kvd1994f	28.937	29.144	равно
words@kvd1994f	@kvd1994f	29.144	29.351	там
words@kvd1994f	@kvd1994f	29.351	29.558	будет
words@kvd1994f	@kvd1994f	29.558	29.765	какая-то
words@kvd1994f	@kvd1994f	29.765	30.05	стачка
words@kvd1994f	@kvd1994f	32.762	33.027	на
words@kvd1994f	@kvd1994f	33.027	33.292	остальных
words@kvd1994f	@kvd1994f	33.292	33.557	#нрзб#
words@kvd1994f	@kvd1994f	33.557	33.822	/
words@kvd1994f	@kvd1994f	33.822	34.087	/
words@kvd1994f	@kvd1994f	34.087	34.352	вот
words@kvd1994f	@kvd1994f	34.352	34.617	кстати
words@kvd1994f	@kvd1994f	34.617	34.882	/
words@kvd1994f	@kvd1994f	34.882	35.147	да
words@kvd1994f	@kvd1994f	35.147	35.412	/
words@kvd1994f	@kvd1994f	35.412	35.677	тоже
words@kvd1994f	@kvd1994f	35.677	35.95	вопрос
words@kvd1994f	@kvd1994f	36.449	37.375	нормальные
words@kvd1994f	@kvd1994f	38.149	38.356	то
words@kvd1994f	@kvd1994f	38.356	38.563	есть
words@kvd1994f	@kvd1994f	38.563	38.77	лыжи
words@kvd1994f	@kvd1994f	38.77	38.977	мы
words@kvd1994f	@kvd1994f	38.977	39.184	/
words@kvd1994f	@kvd1994f	39.184	39.391	на
words@kvd1994f	@kvd1994f	39.391	39.598	лыжах
words@kvd1994f	@kvd1994f	39.598	39.805	нас
words@kvd1994f	@kvd1994f	39.805	40.012	ставят
words@kvd1994f	@kvd1994f	40.012	40.219	/
words@kvd1994f	@kvd1994f	40.219	40.426	а
words@kvd1994f	@kvd1994f	40.426	40.633	душ
words@kvd1994f	@kvd1994f	40.633	40.84	нам
words@kvd1994f	@kvd1994f	40.84	41.047	поставить
words@kvd1994f	@kvd1994f	41.047	41.254	не
words@kvd1994f	@kvd1994f	41.254	41.461	могут
words@kvd1994f	@kvd1994f	41.461	41.668	/
words@kvd1994f	@kvd1994f	41.668	41.875	/
words@kvd1994f	@kvd1994f	41.875	42.087	обожаю
words@kvd1994f	@kvd1994f	42.162	42.34	ну
words@kvd1994f	@kvd1994f	42.34	42.518	вот
words@kvd1994f	@kvd1994f	42.518	42.696	/
words@kvd1994f	@kvd1994f	42.696	42.874	/
words@kvd1994f	@kvd1994f	42.874	43.052	и
words@kvd1994f	@kvd1994f	43.052	43.23	/
words@kvd1994f	@kvd1994f	43.23	43.408	ээ
words@kvd1994f	@kvd1994f	43.408	43.586	.
words@kvd1994f	@kvd1994f	43.586	43.764	.
words@kvd1994f	@kvd1994f	43.764	43.942	.
words@kvd1994f	@kvd1994f	43.942	44.12	/
words@kvd1994f	@kvd1994f	44.12	44.298	это
words@kvd1994f	@kvd1994f	44.298	44.476	тебе
words@kvd1994f	@kvd1994f	44.476	44.654	не
words@kvd1994f	@kvd1994f	44.654	44.832	нравится
words@kvd1994f	@kvd1994f	44.832	45.01	/
words@kvd1994f	@kvd1994f	45.01	45.188	и
words@kvd1994f	@kvd1994f	45.188	45.366	с
words@kvd1994f	@kvd1994f	45.366	45.544	тобой
words@kvd1994f	@kvd1994f	45.544	45.722	люди
words@kvd1994f	@kvd1994f	45.722	45.9	в
words@kvd1994f	@kvd1994f	45.9	46.078	классе
words@kvd1994f	@kvd1994f	46.078	46.256	/
words@kvd1994f	@kvd1994f	46.256	46.434	которые
words@kvd1994f	@kvd1994f	46.434	46.612	/
words@kvd1994f	@kvd1994f	46.612	46.79	ну
words@kvd1994f	@kvd1994f	46.79	46.968	/
words@kvd1994f	@kvd1994f	46.968	47.146	в
words@kvd1994f	@kvd1994f	47.146	47.324	большинстве
words@kvd1994f	@kvd1994f	47.324	47.502	случаев
words@kvd1994f	@kvd1994f	47.502	47.68	/
words@kvd1994f	@kvd1994f	47.68	47.858	вы
words@kvd1994f	@kvd1994f	47.858	48.036	как
words@kvd1994f	@kvd1994f	48.036	48.214	бы
words@kvd1994f	@kvd1994f	48.214	48.392	/
words@kvd1994f	@kvd1994f	48.392	48.57	знаешь
words@kvd1994f	@kvd1994f	48.57	48.748	/
words@kvd1994f	@kvd1994f	48.748	48.926	я
words@kvd1994f	@kvd1994f	48.926	49.104	это
words@kvd1994f	@kvd1994f	49.104	49.282	называю
words@kvd1994f	@kvd1994f	49.282	49.46	/
words@kvd1994f	@kvd1994f	49.46	49.638	в
words@kvd1994f	@kvd1994f	49.638	49.816	самолёте
words@kvd1994f	@kvd1994f	49.816	49.994	летите
words@kvd1994f	@kvd1994f	49.994	50.172	/
words@kvd1994f	@kvd1994f	50.172	50.35	/
words@kvd1994f	@kvd1994f	50.35	50.528	вот
words@kvd1994f	@kvd1994f	50.528	50.706	вас
words@kvd1994f	@kvd1994f	50.706	50.884	посадили
words@kvd1994f	@kvd1994f	50.884	51.062	рядом
words@kvd1994f	@kvd1994f	51.062	51.24	/
words@kvd1994f	@kvd1994f	51.24	51.418	вы
words@kvd1994f	@kvd1994f	51.418	51.596	ээ
words@kvd1994f	@kvd1994f	51.596	51.774	по
words@kvd1994f	@kvd1994f	51.774	51.952	факту
words@kvd1994f	@kvd1994f	51.952	52.13	/
words@kvd1994f	@kvd1994f	52.13	52.308	между
words@kvd1994f	@kvd1994f	52.308	52.486	вами
words@kvd1994f	@kvd1994f	52.486	52.664	общего
words@kvd1994f	@kvd1994f	52.664	52.842	ничего
words@kvd1994f	@kvd1994f	52.842	53.02	может
words@kvd1994f	@kvd1994f	53.02	53.198	и
words@kvd1994f	@kvd1994f	53.198	53.376	не
words@kvd1994f	@kvd1994f	53.376	53.554	быть
words@kvd1994f	@kvd1994f	53.554	53.732	/
words@kvd1994f	@kvd1994f	53.732	53.91	/
words@kvd1994f	@kvd1994f	53.91	54.088	вы
words@kvd1994f	@kvd1994f	54.088	54.266	просто
words@kvd1994f	@kvd1994f	54.266	54.444	/
words@kvd1994f	@kvd1994f	54.444	54.622	/
words@kvd1994f	@kvd1994f	54.622	54.8	и
words@kvd1994f	@kvd1994f	54.8	54.978	выйти
words@kvd1994f	@kvd1994f	54.978	55.156	вы
words@kvd1994f	@kvd1994f	55.156	55.334	не
words@kvd1994f	@kvd1994f	55.334	55.512	можете
words@kvd1994f	@kvd1994f	55.512	55.69	одиннадцать
words@kvd1994f	@kvd1994f	55.69	55.868	лет
words@kvd1994f	@kvd1994f	55.868	56.046	по
words@kvd1994f	@kvd1994f	56.046	56.224	сути
words@kvd1994f	@kvd1994f	56.224	56.402	/
words@kvd1994f	@kvd1994f	56.402	56.58	/
words@kvd1994f	@kvd1994f	56.58	56.8	вот
words@kvd1994f	@kvd1994f	56.899	57.171	в
words@kvd1994f	@kvd1994f	57.171	57.443	университете
words@kvd1994f	@kvd1994f	57.443	57.715	у
words@kvd1994f	@kvd1994f	57.715	57.987	тебя
words@kvd1994f	@kvd1994f	57.987	58.259	хотя
words@kvd1994f	@kvd1994f	58.259	58.531	бы
words@kvd1994f	@kvd1994f	58.531	58.803	какие-то
words@kvd1994f	@kvd1994f	58.803	59.075	больше
words@kvd1994f	@kvd1994f	59.075	59.347	точки
words@kvd1994f	@kvd1994f	59.347	59.619	соприкосновения
words@kvd1994f	@kvd1994f	59.619	59.891	потенциально
words@kvd1994f	@kvd1994f	59.891	60.163	есть
words@kvd1994f	@kvd1994f	60.163	60.435	/
words@kvd1994f	@kvd1994f	60.435	60.707	/
words@kvd1994f	@kvd1994f	60.707	60.979	в
words@kvd1994f	@kvd1994f	60.979	61.251	школе
words@kvd1994f	@kvd1994f	61.251	61.523	этого
words@kvd1994f	@kvd1994f	61.523	61.795	нет
words@kvd1994f	@kvd1994f	61.795	62.075	совсем
words@kvd1994f	@kvd1994f	62.175	62.35	но
words@kvd1994f	@kvd1994f	62.35	62.525	.
words@kvd1994f	@kvd1994f	62.525	62.7	.
words@kvd1994f	@kvd1994f	62.7	62.875	.
words@kvd1994f	@kvd1994f	62.875	63.05	/
words@kvd1994f	@kvd1994f	63.05	63.225	мне
words@kvd1994f	@kvd1994f	63.225	63.4	нравились
words@kvd1994f	@kvd1994f	63.4	63.575	мои
words@kvd1994f	@kvd1994f	63.575	63.75	университетские
words@kvd1994f	@kvd1994f	63.75	63.925	годы
words@kvd1994f	@kvd1994f	63.925	64.1	/
words@kvd1994f	@kvd1994f	64.1	64.275	не
words@kvd1994f	@kvd1994f	64.275	64.45	из-за
words@kvd1994f	@kvd1994f	64.45	64.625	университета
words@kvd1994f	@kvd1994f	64.625	64.8	/
words@kvd1994f	@kvd1994f	64.8	64.975	/
words@kvd1994f	@kvd1994f	64.975	65.15	я
words@kvd1994f	@kvd1994f	65.15	65.325	не
words@kvd1994f	@kvd1994f	65.325	65.5	была
words@kvd1994f	@kvd1994f	65.5	65.675	ни
words@kvd1994f	@kvd1994f	65.675	65.85	на
words@kvd1994f	@kvd1994f	65.85	66.025	одном
words@kvd1994f	@kvd1994f	66.025	66.2	/
words@kvd1994f	@kvd1994f	66.2	66.375	ни
words@kvd1994f	@kvd1994f	66.375	66.55	посвяте
words@kvd1994f	@kvd1994f	66.55	66.725	/
words@kvd1994f	@kvd1994f	66.725	66.9	ни
words@kvd1994f	@kvd1994f	66.9	67.075	экваторе
words@kvd1994f	@kvd1994f	67.075	67.25	/
words@kvd1994f	@kvd1994f	67.25	67.425	ни
words@kvd1994f	@kvd1994f	67.425	67.6	выпускном
words@kvd1994f	@kvd1994f	67.6	67.775	/
words@kvd1994f	@kvd1994f	67.775	67.95	ни
words@kvd1994f	@kvd1994f	67.95	68.125	чём
words@kvd1994f	@kvd1994f	68.125	68.3	/
words@kvd1994f	@kvd1994f	68.3	68.475	/
words@kvd1994f	@kvd1994f	68.475	68.65	я
words@kvd1994f	@kvd1994f	68.65	68.825	вообще
words@kvd1994f	@kvd1994f	68.825	69.0	какая-то
words@kvd1994f	@kvd1994f	69.0	69.175	несоциальная
words@kvd1994f	@kvd1994f	69.175	69.35	в
words@kvd1994f	@kvd1994f	69.35	69.525	этом
words@kvd1994f	@kvd1994f	69.525	69.7	плане
words@kvd1994f	@kvd1994f	69.7	69.875	/
words@kvd1994f	@kvd1994f	69.875	70.05	/
words@kvd1994f	@kvd1994f	70.05	70.225	воот
words@kvd1994f	@kvd1994f	70.225	70.412	/
words@kvd1994f	@kvd1994f	71.55	71.772	не
words@kvd1994f	@kvd1994f	71.772	71.994	/
words@kvd1994f	@kvd1994f	71.994	72.216	я
words@kvd1994f	@kvd1994f	72.216	72.438	#нрзб#
words@kvd1994f	@kvd1994f	72.438	72.66	/
words@kvd1994f	@kvd1994f	72.66	72.882	ой
words@kvd1994f	@kvd1994f	72.882	73.104	я
words@kvd1994f	@kvd1994f	73.104	73.326	пила
words@kvd1994f	@kvd1994f	73.326	73.548	/
words@kvd1994f	@kvd1994f	73.548	73.77	я
words@kvd1994f	@kvd1994f	73.77	73.992	пила
words@kvd1994f	@kvd1994f	73.992	74.214	/
words@kvd1994f	@kvd1994f	74.214	74.436	/
words@kvd1994f	@kvd1994f	74.436	74.658	все
words@kvd1994f	@kvd1994f	74.658	74.88	мои
words@kvd1994f	@kvd1994f	74.88	75.102	смешные
words@kvd1994f	@kvd1994f	75.102	75.324	истории
words@kvd1994f	@kvd1994f	75.324	75.546	/
words@kvd1994f	@kvd1994f	75.546	75.768	про
words@kvd1994f	@kvd1994f	75.768	75.99	там
words@kvd1994f	@kvd1994f	75.99	76.212	я
words@kvd1994f	@kvd1994f	76.212	76.434	не
words@kvd1994f	@kvd1994f	76.434	76.656	знаю
words@kvd1994f	@kvd1994f	76.656	76.878	/
words@kvd1994f	@kvd1994f	76.878	77.1	оры
words@kvd1994f	@kvd1994f	77.1	77.322	в
words@kvd1994f	@kvd1994f	77.322	77.544	такси
words@kvd1994f	@kvd1994f	77.544	77.766	и
words@kvd1994f	@kvd1994f	77.766	77.988	это
words@kvd1994f	@kvd1994f	77.988	78.21	/
words@kvd1994f	@kvd1994f	78.21	78.432	это
words@kvd1994f	@kvd1994f	78.432	78.654	всё
words@kvd1994f	@kvd1994f	78.654	78.876	времён
words@kvd1994f	@kvd1994f	78.876	79.098	университета
words@kvd1994f	@kvd1994f	79.098	79.32	/
words@kvd1994f	@kvd1994f	79.32	79.542	/
words@kvd1994f	@kvd1994f	79.542	79.764	какие-то
words@kvd1994f	@kvd1994f	79.764	79.986	игры
words@kvd1994f	@kvd1994f	79.986	80.208	/
words@kvd1994f	@kvd1994f	80.208	80.43	когда
words@kvd1994f	@kvd1994f	80.43	80.652	мы
words@kvd1994f	@kvd1994f	80.652	80.874	там
words@kvd1994f	@kvd1994f	80.874	81.096	/
words@kvd1994f	@kvd1994f	81.096	81.318	с
words@kvd1994f	@kvd1994f	81.318	81.54	девочками
words@kvd1994f	@kvd1994f	81.54	81.762	приходили
words@kvd1994f	@kvd1994f	81.762	81.984	в
words@kvd1994f	@kvd1994f	81.984	82.206	только
words@kvd1994f	@kvd1994f	82.206	82.428	открывшийся
words@kvd1994f	@kvd1994f	82.428	82.65	Gypsy
words@kvd1994f	@kvd1994f	82.65	82.872	и
words@kvd1994f	@kvd1994f	82.872	83.094	/
